-18.6549,36.1177,4.88834,-0.00596825,0.000456007,-0.0155627,1.89075e-05,-3.83096e-05,-9.4397e-06,0
-18.6549,36.1177,4.88834,-0.0117094,0.00237917,-0.0126323,4.4672e-06,-6.77057e-05,5.28852e-06,568346
-18.6539,36.0674,4.86219,-0.00594115,0.000437017,-0.0119249,-1.91135e-06,-2.63264e-05,-9.63594e-06,0.015994
-18.6539,36.0425,4.86159,0.00303967,0.00830107,-0.0292615,1.93792e-05,5.1525e-05,-9.19145e-06,0.0158489
-18.6517,35.8671,4.80745,0.00343485,-0.000612391,-0.00862138,2.59034e-06,5.96377e-05,-1.41136e-06,0.0150261
-18.6026,35.6908,4.68014,-0.0138228,-0.00145342,-0.000382576,1.35786e-05,-9.77395e-05,4.73056e-06,0.0159357
-18.6006,35.6403,4.62899,-0.0126732,-0.0033603,-0.00783159,3.65009e-05,-9.23139e-05,4.67123e-06,0.0159873
-18.6434,35.6151,4.60164,-0.00601253,0.000468821,-0.0103526,-2.25475e-06,-5.78536e-05,4.98004e-06,0.0159095
-18.6872,35.6151,4.59987,-0.00598788,0.00178498,-0.0129469,2.64857e-05,-5.47908e-05,-4.48975e-06,0.0160055
-18.754,35.6403,4.62278,0.00073332,0.00308628,-0.01544,5.9694e-06,-3.21052e-05,3.83066e-07,0.0159364
-18.7979,35.6403,4.621,-0.00275009,0.00492338,-0.014087,-2.93344e-05,-3.09015e-05,6.42091e-07,0.0159174
-18.8188,35.6401,4.59515,-0.000470518,0.00354269,-0.0169951,-3.76176e-05,-4.05707e-06,-1.86719e-05,0.0149968
-18.8167,35.5896,4.54399,-0.00715874,0.00239406,-0.0152693,-9.61548e-06,-3.14959e-05,5.0521e-06,0.0149834
-18.8146,35.5391,4.49283,-0.00695737,-0.00140619,-0.0142841,1.00048e-06,-3.89003e-06,4.226e-06,0.0159389
-18.8124,35.4137,4.43977,0.00171527,0.00492678,-0.030207,-2.12776e-05,9.82869e-06,7.82449e-07,0.0159519
-18.83,35.1629,4.33265,-0.00486964,0.00365124,-0.00934958,-3.02464e-05,-1.3756e-05,-4.67576e-06,0.0160016
-18.8038,34.9621,4.22849,-0.0129208,-0.00359375,-0.0140601,2.27795e-06,-0.000109505,-8.94888e-06,0.0158933
-18.8016,34.8118,4.17461,-0.00722177,-0.00158892,-0.00662787,-4.2081e-05,-7.30002e-05,5.02804e-06,0.014954
-18.8005,34.7116,4.14697,-0.00259428,0.00375423,-0.0179613,2.49458e-05,-2.0337e-05,-4.49692e-06,0.0159751
-18.7994,34.6115,4.11932,-0.00717581,0.00368307,-0.0116333,1.11644e-05,-5.59573e-05,-4.27563e-06,0.0149663
-18.7753,34.5111,4.06758,-0.00928502,-0.00273062,-0.0129528,2.68715e-05,-5.7141e-05,-1.80831e-07,0.014948
-18.7534,34.4612,4.0671,-0.00373351,0.000519564,-0.016569,1.86425e-05,-4.40934e-05,4.97506e-06,0.0159527
-18.7752,34.3613,4.06346,-0.00274917,0.00355553,-0.0156408,-1.70259e-05,-3.42791e-05,-1.8468e-05,0.0159841
-18.774,34.2362,4.03503,-0.00494992,0.00627821,-0.012913,1.98481e-05,-5.05507e-05,-8.8191e-06,0.0159609
-18.7947,34.1111,4.00567,-0.0104747,0.00049058,-0.0164967,1.36146e-05,-3.8901e-05,4.85181e-06,0.0159467
-18.7956,33.9866,4.02709,-0.00368344,-0.00346783,-0.0157304,-5.51877e-06,-2.65426e-05,-9.80882e-06,0.0159837
-18.8403,33.837,4.04596,-0.00381663,0.00170341,-0.0143569,3.236e-05,-7.16914e-05,-1.84898e-05,0.0159495
-18.8849,33.6875,4.06478,-0.00832865,0.00298584,-0.0128194,-1.95515e-05,-4.03036e-05,4.08922e-07,0.015269
-18.9524,33.5382,4.10761,0.0019775,0.00384224,-0.0203755,1.11354e-05,1.54931e-05,9.53282e-06,0.0156331
-19.0407,33.2388,4.12002,0.00062607,0.00424214,-0.0178683,-6.74491e-05,9.0882e-06,5.20773e-06,0.0149647
-19.0404,32.9892,4.11243,-0.00399173,0.0119718,-0.0165313,-3.95406e-05,-9.59092e-06,-8.32159e-06,0.015954
-18.9732,32.6144,4.07854,-0.00289945,0.000820465,-0.020478,-6.67753e-05,-3.53965e-05,-1.34948e-05,0.0159245
-18.8631,32.19,4.06946,-0.00501631,0.00358411,-0.010414,-3.07123e-05,-5.24135e-05,-4.13059e-06,0.0160007
-18.7083,31.7404,4.03595,-0.00725756,0.00102535,-0.0154014,2.91752e-05,-9.02499e-05,-1.35359e-05,0.0159818
-18.5564,31.3166,4.07767,-0.010255,-0.0072102,-0.00705549,5.97809e-05,-7.8097e-05,-1.0283e-05,0.0149195
-18.4494,30.9429,4.14392,-0.0182191,-0.00656468,-0.00539804,7.20847e-05,-0.000121711,-3.65344e-07,0.0149204
-18.4331,30.645,4.2839,-0.0182298,-0.00782934,-0.00414801,0.000111254,-0.000165457,-4.93374e-06,0.0160393
-18.5095,30.4234,4.54768,-0.0105104,0.00050231,-0.00154989,2.46421e-05,-0.000110678,5.11468e-06,0.0159416
-18.609,30.3021,4.83908,-0.0093323,-0.00150325,-0.0141495,-1.93426e-05,-2.479e-05,4.56869e-06,0.0159683
-18.7307,30.2059,5.13045,-0.000340986,0.00108672,-0.0244219,9.25196e-06,7.2189e-06,-1.42482e-05,0.0158755
-18.8294,30.0348,5.39492,-0.00270047,-0.000219769,-0.0191348,1.42152e-05,-5.76952e-05,-4.28653e-06,0.0159862
-18.948,29.8132,5.60662,-0.00836203,0.00297107,-0.0166498,2.14087e-05,-6.42631e-05,-1.36062e-05,0.0159656
-19.0677,29.5422,5.84122,-0.00369017,0.000517375,-0.0166526,5.27328e-06,-2.03434e-05,4.74004e-06,0.015956
-19.1875,29.2463,6.07465,-0.00252726,0.00378519,-0.0168019,2.50518e-05,-4.94921e-06,-4.74345e-06,0.0159446
-19.3041,28.8746,6.23002,0.000718198,0.000402608,-0.0230856,-9.03649e-06,-6.65162e-06,-9.3224e-06,0.0159435
-19.4385,28.4764,6.28331,-0.00246683,-0.00268741,-0.0157798,5.95979e-05,-4.71552e-05,-1.4556e-05,0.0152922
-19.616,28.0779,6.3094,-0.0036205,-0.00207883,-0.0170515,5.71128e-05,-4.41969e-05,-1.9238e-05,0.0146505
-19.8364,27.704,6.3093,-0.000176185,-0.00274655,-0.0149015,4.52679e-05,-2.0922e-05,-2.9103e-05,0.0159675
-20.1205,27.2793,6.25387,-0.00830908,0.00036321,-0.0167243,-7.86482e-06,-3.94526e-05,-9.26751e-06,0.0149865
-20.4036,26.8793,6.17402,-0.0104639,-0.000838861,-0.0104267,4.61097e-06,-5.43134e-05,-3.2127e-08,0.0159504
-20.6646,26.5292,6.09687,-0.00696963,-0.00135453,-0.00799295,3.38679e-05,-5.61282e-05,4.47674e-06,0.0159506
-20.9915,26.1791,6.01633,-0.0137819,-0.00665765,-0.0168066,6.54784e-05,-8.83743e-05,-1.45169e-05,0.0150505
-21.3646,25.8547,5.98431,-0.0101959,-0.0123649,-0.019415,5.72623e-05,-4.46696e-05,-1.18557e-06,0.015855
-21.8924,25.3811,5.96239,-0.00462125,-0.00383115,-0.0228679,7.44312e-05,-2.22469e-05,8.96972e-06,0.0159547
-22.4871,24.7831,5.95507,-0.0139352,-0.00144592,-0.0175039,5.65383e-05,-0.000105202,5.30357e-06,0.0149215
-23.084,24.111,5.99234,-0.016198,-0.00147986,-0.015009,4.3092e-05,-0.000107197,5.26981e-06,0.0159993
-23.7932,23.3401,6.06692,-0.00837064,0.00432795,-0.0115367,4.22069e-05,-9.69862e-05,-8.61569e-06,0.0159289
-24.482,22.5697,6.16522,-0.00605558,0.00558356,-0.0067512,-2.54085e-05,-3.51586e-05,-4.35566e-06,0.0159688
-25.1259,21.8988,6.24414,-0.00837068,0.00685156,-0.00409617,-3.78128e-05,-4.92681e-05,6.392e-07,0.01498
-25.6577,21.3518,6.28443,-0.0117232,0.0010908,-0.00754051,-1.10552e-05,-8.70085e-05,1.47997e-05,0.014922
-26.2105,20.9042,6.30299,-0.0160728,-0.00141843,-0.00400399,4.1876e-05,-0.000108314,4.84274e-06,0.014958
-26.7212,20.5568,6.35371,-0.0183933,-0.00142619,-0.00631788,6.28716e-05,-0.000138161,5.18987e-06,0.0159642
-27.3683,20.1858,6.46916,-0.0117,-0.00152027,-0.0139127,7.82725e-06,-8.22713e-05,5.13662e-06,0.0149697
-27.9266,19.9142,6.56972,-0.0107892,0.0068273,-0.0186387,5.06913e-06,-8.24749e-05,1.41345e-06,0.0149952
-28.488,19.5937,6.71629,-0.00937667,0.00511725,-0.0135919,-6.35891e-06,-2.74301e-05,2.89248e-05,0.0159066
-29.0701,19.2479,6.83414,-0.00629168,0.00938636,-0.0163385,-2.12299e-05,-5.46193e-05,-3.35972e-06,0.0159584
