-25.3318,21.664,5.57018,-0.165148,0.267169,-0.0172877,0.000109433,0.00020509,-0.00033877,0
-25.3539,21.7138,5.57174,-0.170848,0.262586,-0.0156705,7.57633e-05,0.000174063,-0.000319737,568963
-25.3774,21.789,5.59962,-0.16169,0.262614,-0.018885,0.000108146,0.000217681,-0.000348775,0.0159162
-25.4011,21.8892,5.62885,-0.159783,0.268952,-0.0258154,6.59556e-05,0.000204801,-0.000337945,0.0159959
-25.4012,21.9391,5.63159,-0.158444,0.265884,-0.0234097,9.38306e-05,0.000216852,-0.000329126,0.0159341
-25.3999,21.9387,5.60666,-0.1663,0.263936,-0.0245396,0.00011124,0.000201352,-0.000329247,0.0159448
-25.3984,21.9134,5.58035,-0.167665,0.269594,-0.0232328,9.18204e-05,0.000176474,-0.000342602,0.0159697
-25.3749,21.8631,5.55387,-0.163943,0.265333,-0.0159117,0.000117833,0.000201992,-0.000324733,0.0159749
-25.3529,21.8382,5.5537,-0.169904,0.2657,-0.0219878,0.000102148,0.000147555,-0.000342733,0.0159896
-25.3088,21.7883,5.55335,-0.161831,0.263938,-0.0233298,0.000109761,0.000190173,-0.000329093,0.0159307
-25.266,21.7138,5.57655,-0.164206,0.266366,-0.0222561,9.14267e-05,0.00018446,-0.000347774,0.0149755
-25.2452,21.6394,5.59853,-0.164025,0.266511,-0.0222233,9.24195e-05,0.000230618,-0.000334104,0.0149126
-25.2023,21.54,5.62031,-0.164107,0.267792,-0.0170874,8.5758e-05,0.000198858,-0.000328986,0.0159659
-25.1374,21.4407,5.64325,-0.160606,0.263298,-0.0236301,0.00011259,0.000218742,-0.000339029,0.0150072
-25.0932,21.3409,5.64004,-0.162933,0.26456,-0.0197205,9.99306e-05,0.000196752,-0.000333982,0.0159331
-25.027,21.2412,5.63798,-0.162784,0.268663,-0.0133292,0.000137371,0.000201248,-0.000319845,0.0149464
-25.0048,21.1663,5.63494,-0.165005,0.263406,-0.0159848,0.000119961,0.000209046,-0.000325032,0.0149498
-25.0045,21.0666,5.62928,-0.160628,0.265898,-0.0223844,0.000128239,0.000209799,-0.00034355,0.0159718
-25.0029,20.9914,5.60008,-0.162961,0.263222,-0.0197856,9.8526e-05,0.000185598,-0.00033871,0.015946
-25.0218,20.8659,5.54189,-0.158203,0.264733,-0.0236997,0.000134337,0.000250795,-0.000334642,0.0160157
-25.0407,20.7405,5.48367,-0.157317,0.266514,-0.0247513,9.09141e-05,0.000229793,-0.000333906,0.0159647
-25.0788,20.6143,5.37434,-0.161819,0.269142,-0.0221766,0.000127946,0.000203916,-0.000338424,0.0159445
-25.0934,20.4379,5.23833,-0.165089,0.264607,-0.0185447,0.000107513,0.000213549,-0.000334312,0.0159675
-25.0669,20.2623,5.15451,-0.168468,0.265329,-0.0157836,0.000132426,0.000181543,-0.0003246,0.0158977
-25.0199,20.1369,5.09969,-0.173182,0.262522,-0.0132425,0.000102511,0.000124465,-0.00033363,0.0159806
-24.999,20.0375,5.11993,-0.168569,0.263988,-0.0155612,0.000110518,0.000159096,-0.000314817,0.0159471
-24.9831,19.8399,5.23398,-0.182855,0.26609,-0.0382884,0.000109573,2.78968e-05,-0.000331128,0.0150104
-24.9966,19.4201,5.48287,-0.14804,0.266619,-0.0141396,5.41866e-05,0.000304721,-0.000335013,0.0149211
-24.9412,18.9499,5.68199,-0.144655,0.276489,-0.0138311,6.61017e-05,0.000339813,-0.000320292,0.0149315
-24.8987,18.5768,5.71108,-0.146841,0.265986,-0.016703,3.03385e-05,0.000349635,-0.000330659,0.014969
