32.6062,149.712,140.301,-0.0314387,-0.000190616,0.00519341,5.06141e-05,-0.000241523,-1.49925e-06,0
32.2514,149.535,140.4,-0.0220542,-0.00519111,0.0107042,6.44829e-05,-0.000181994,-7.7167e-06,1.32024e+06
31.8585,149.403,140.507,-0.017299,-0.0051355,0.0139401,1.64222e-05,-7.92735e-05,-8.87744e-06,0.0082478
31.5132,149.28,140.626,-0.0222527,0.00122017,0.00845554,7.00272e-05,-0.000202779,-1.15173e-05,0.0097328
31.0841,149.162,140.745,-0.0197213,-0.00504713,0.0170646,8.38214e-05,-0.000200877,6.46726e-06,0.0070458
30.7134,149.069,140.822,-0.0220806,-0.00518417,0.00844105,3.78068e-05,-0.00016565,6.57162e-06,0.0082053
30.3117,148.995,140.89,-0.0220598,-0.00653056,0.0105973,5.63942e-05,-0.000181274,-1.25625e-05,0.0082369
29.946,148.931,140.934,-0.0187519,-0.0019818,0.00970336,-4.43423e-06,-0.000134735,1.14463e-05,0.0084251
29.7235,148.835,140.956,-0.0168628,0.00553691,0.00485971,-5.29601e-05,-0.000139589,-1.54122e-06,0.0083668
29.5359,148.751,140.925,-0.00451521,0.012466,0.0053744,-0.000155136,-2.03391e-05,-2.55349e-05,0.0109081
29.3607,148.65,140.856,-0.00313709,0.0106899,0.0100782,-0.000119595,-1.12092e-06,-2.63315e-05,0.0148385
29.3607,148.65,140.856,-0.00532802,0.0108068,0.0128144,-9.8626e-05,-1.63288e-05,-1.2108e-05,0.0055059
29.3607,148.65,140.856,0.00415457,0.0112628,0.021389,-5.22809e-05,4.74485e-05,1.51289e-05,0.007531
28.91,148.329,140.629,-0.00818659,-0.00378417,0.0124534,-1.77907e-05,-7.46692e-06,-4.58323e-06,0.0117062
28.7205,148.255,140.56,-0.0196501,-0.0116092,-0.00451454,0.00010824,-0.000146914,-1.78878e-05,0.011354
28.517,148.2,140.515,-0.0197445,-0.0129785,-0.00573903,0.00010673,-0.000173457,-2.23695e-05,0.0059985
